config,n_dets,n_trks,time_ns
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,54,10486869
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,67,59,11177089
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,76,57,12802218
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,72,59,12640540
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,92,66,15342730
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,73,72,14155607
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,73,74,14587971
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,69,76,14988840
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,66,77,14309020
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,71,89,14923429
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,87,15815120
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,84,15333904
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,66,82,15517692
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,76,84,16042858
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,72,86,16656567
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,59,80,15942013
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,56,77,14234081
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,77,13556706
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,59,73,13321873
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,53,73,12715919
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,55,70,11823978
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,53,69,11272303
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,69,11500683
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,66,71,12787932
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,45,68,10569581
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,55,63,11176097
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,62,11340027
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,58,11032322
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,55,60,10915727
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,57,10324421
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,45,57,9714158
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,50,52,10863943
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,114,59,10182880
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,102,74,27714026
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,93,82,24048313
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,99,102,26417621
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,100,111,28953014
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,105,127,31834294
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,105,128,33360691
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,96,131,33519483
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,95,128,33239789
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,88,129,32382282
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,88,130,31831990
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,95,130,36119846
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,94,137,42694689
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,111,146,37951575
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,106,143,38452196
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,93,145,37411923
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,90,148,35992643
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,93,151,37366469
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,103,153,40146883
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,93,161,38401243
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,114,168,43406939
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,111,168,42934090
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,127,170,45575028
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,119,169,43938458
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,139,180,47679469
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,146,195,53615075
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,145,198,54532292
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,124,190,55316055
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,128,197,52467104
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,147,194,54519840
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,132,200,53620937
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,134,199,54131616
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,113,194,39919555
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,93,192,34133172
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,118,196,47071861
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,151,203,52539587
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,136,201,52747019
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,131,202,53595170
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,123,202,55330361
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,122,200,50446378
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,124,191,50701026
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,21,5404400
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,56,28,6440987
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,26,78721375
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,57,32,6791211
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,66,39,8054094
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,45,8900250
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,55,44,9270090
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,51,44,8419817
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,62,42,9546870
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,57,50,9058161
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,77,57,11897132
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,66,56,10857571
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,61,56,10064812
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,62,56,10640101
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,54,10112791
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,60,9235307
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,69,61,11286109
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,59,10253209
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,62,10244754
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,48,55,9504672
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,53,55,9501126
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,52,57,9384230
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,50,60,9008720
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,67,9778255
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,44,67,9520251
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,50,65,12301977
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,43,60,9097433
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,45,67,9723584
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,43,63,9241348
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,41,56,9128170
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,35,56,8196125
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,53,59,10599045
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,37,56,9618391
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,45,54,9077928
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,44,50,9264140
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,38,51,8635774
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,47,51,8873882
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,41,49,8967224
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,52,52,11146412
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,42,50,8946566
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,46,54,8769680
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,42,16,4303936
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,52,24,5209692
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,44,29,5928163
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,33,35,9659537
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,37,41,14580979
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,38,45,9310455
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,44,51,15616063
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,48,56,14078656
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,40,63,9018258
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,46,63,10004832
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,35,63,8476811
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,35,74,8982592
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,38,74,9978724
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,42,80,10509150
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,28,77,9020932
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,34,78,10401803
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,25,73,8382769
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,29,76,8373011
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,25,76,8213257
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,35,76,9318570
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,40,76,10650499
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,34,81,10167531
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,28,73,10015572
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,27,70,9273157
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,24,70,8602032
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,31,70,8951505
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,31,69,8655781
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,31,69,8498091
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,31,70,9254511
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,41,70,9359616
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,40,77,9435435
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,82,12349414
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,50,82,11001927
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,39,86,10971190
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,33,81,9390472
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,32,74,8800927
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,28,67,8015494
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,36,75,8316817
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,33,69,8279810
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,24,61,7571295
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,61,21,5915220
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,48,30,9227201
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,50,42,8897075
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,41,48,8719208
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,59,62,11782613
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,49,63,11704889
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,59,72,12588535
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,47,73,12038502
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,77,16164381
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,57,84,13376484
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,46,88,12436034
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,40,85,12047248
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,35,88,11533073
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,40,80,12639718
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,48,91,12712624
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,46,88,13653574
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,39,94,12567706
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,48,94,13605605
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,46,96,13355485
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,36,94,12505792
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,40,91,11709979
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,52,95,12317215
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,47,94,13395298
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,37,96,11681156
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,32,90,11346611
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,38,98,12393886
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,26,93,11538854
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,28,93,11269057
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,32,89,11591800
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,47,89,12216840
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,90,13264978
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,56,87,13215578
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,55,75,12893145
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,83,77,14032510
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,51,68,12016152
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,78,67,13738470
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,66,13411018
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,67,67,11822516
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,50,69,10964667
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,51,65,11658293
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,43,72,10798511
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,127,66,15261731
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,113,86,19666363
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,115,96,22910790
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,121,103,24751696
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,129,116,29178659
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,144,132,36186068
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,141,150,40454880
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,139,164,41671919
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,132,165,40143176
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,147,175,42854573
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,139,172,43880440
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,134,178,42318157
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,126,179,43705619
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,135,186,45888094
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,119,185,44384978
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,129,182,45250971
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,129,190,44244239
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,144,193,48675079
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,132,187,46928948
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,151,188,49762860
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,125,188,42929381
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,115,193,38997219
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,103,194,36157936
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,79,197,32025666
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,93,197,35367933
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,130,209,42036198
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,111,210,38995305
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,107,207,38970339
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,110,210,38129333
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,90,208,33828863
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,76,195,30185251
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,62,188,30418760
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,69,183,27748548
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,67,179,26843845
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,170,26391372
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,164,24428091
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,48,151,20841475
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,45,138,18915612
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,51,122,19778369
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,75,122,21083570
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,88,35,8305096
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,73,42,10336372
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,61,42,9964799
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,81,49,11408053
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,60,11922359
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,60,67,13172479
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,57,69,14980674
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,55,69,13329627
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,74,13896089
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,76,14734312
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,73,14563567
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,71,82,15617014
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,69,91,15764746
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,77,95,17567743
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,95,16728199
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,56,90,15163951
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,54,93,15636901
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,78,103,18434427
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,72,105,18365931
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,60,106,18215674
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,83,112,22088838
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,81,105,21938793
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,94,108,21521075
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,132,130,27786499
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,88,128,24591942
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,117,19273119
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,67,119,19029551
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,56,113,18918738
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,113,17230623
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,60,101,17176994
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,64,98,16071540
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,57,99,15671996
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,98,16305171
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,68,97,18224421
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,63,96,16813576
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,96,16404112
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,58,93,15782078
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,57,92,17584273
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,69,94,16939127
hungarian_dist5_cvcy_obj_conf_mult_05_noyc,67,91,17103489
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,137,41,10102582
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,141,46,15013805
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,162,50,20844870
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,167,59,19718019
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,177,64,21474187
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,157,78,25315603
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,169,70,26082083
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,158,75,23912403
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,182,76,28063337
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,188,86,28104663
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,193,84,30223271
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,205,92,29177567
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,202,98,31748035
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,213,102,32605562
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,207,96,33037988
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,209,93,33010467
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,217,99,33868024
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,245,115,38301288
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,238,113,38567668
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,229,113,37526633
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,239,126,40238632
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,242,119,41295395
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,228,117,37118221
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,223,116,108825074
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,206,109,32715955
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,226,113,34658568
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,188,101,30531537
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,186,98,28200310
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,190,95,28767232
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,166,86,27117538
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,176,87,26815411
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,176,86,24401662
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,194,93,26651390
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,189,89,28686093
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,190,88,28486576
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,173,91,24806508
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,181,80,26998048
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,183,83,26104725
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,202,79,27268736
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,89,30,8134212
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,65,36,9329880
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,79,43,9977422
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,69,43,10393237
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,60,42,9647635
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,73,41,10587484
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,69,45,10464327
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,66,45,10928361
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,74,46,12158904
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,64,49,11189221
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,67,53,12452024
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,76,52,12823316
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,72,51,12422149
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,92,60,13936853
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,73,68,13644477
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,73,69,14043511
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,69,67,13664714
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,66,67,13319609
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,71,73,14047318
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,68,66,13308929
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,68,65,12477901
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,66,64,16926063
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,76,64,14976277
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,72,65,12575641
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,59,59,11301186
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,56,57,10224095
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,64,55,10685395
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,59,53,10158244
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,53,54,9427800
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,55,54,9583246
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,53,50,9053963
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,54,47,9029338
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,66,45,9494474
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,45,41,7563621
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,55,37,8146734
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,58,38,8118453
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,58,37,8070464
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,55,37,10676217
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,54,37,7906363
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,45,37,7147257
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,50,32,7156303
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,114,59,10232020
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,102,70,19710373
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,93,80,21445134
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,99,98,25142686
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,100,104,28726196
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,105,110,31986664
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,105,102,31353859
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,96,107,30011200
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,95,104,29025597
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,88,114,28687465
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,88,115,46077321
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,95,114,37037755
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,94,119,31092840
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,111,128,36445375
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,106,119,37072659
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,93,122,32814596
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,90,122,32651617
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,93,120,31601215
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,103,120,37834930
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,93,130,32119517
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,114,134,40991356
hungarian_dist5_cvcy_obj_conf_mult_10_noyc,111,132,38070143
